Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gm47369	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm46404	65.3691804147839	-0.141803184574726	0.375273571014364	-0.377866163586827	0.705530019632394	1
Gm40438	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48538	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm49359	24.4090229439496	-0.255584566602113	0.545243022352915	-0.468753484453916	0.639245852104855	1
Gm47373	0.384852437867687	0	4.56203898072725	0	1	NA
Gm30738	0.118909255027848	0	4.56203898076377	0	1	NA
Gm30655	4.3198665651271	0.926144133811886	1.21981158669658	0.759251792582175	0.447701949117453	1
Gm46350	2.22920870770363	1.61058372063359	1.69609194666353	0.949585147079938	0.342323088437358	1
Gm47602	0.635982210123091	0.967289242719793	3.48560661956775	0.277509583924232	0.781388847794518	1
Gm7045	0.490826747942405	0.967284220906708	3.78488199475469	0.255565225612642	0.798286572770116	1
Gm48309	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm47796	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm47157	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm47819	0	NA	NA	NA	NA	NA
Gm19221	1.83815277417636	-0.557650705082555	1.7398840907573	-0.320510261600146	0.748581552702708	1
Gm7441	1.95354242971447	0.649380709155611	1.91879129971983	0.338432173030193	0.735037532424941	1
Gm48102	0.969005882990264	3.17079770370881	2.77018804984429	1.14461460617702	0.252368839081865	1
Gm19792	3.84062848232994	0.205835176098405	1.20434883129537	0.170909931366823	0.864294587462765	1
Gm18030	1.35010576070907	-0.606755390274669	2.14499742334685	-0.282869985609561	0.777276503310563	1
Gm4036	0.490826747942405	0.967284220906708	3.78488199475469	0.255565225612642	0.798286572770116	1
Selenok-ps5	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48593	2.57514663315937	0.440182799601163	1.44115615124191	0.305437269390855	0.760033140197291	1
Gm49377	0.371720615677029	0	4.56203898072836	0	1	NA
Gm9742	0.366102656011592	0	4.56203898072886	0	1	NA
Gm19046	0.378137563498586	1.91836455598435	4.08304904729551	0.469836275235296	0.638471995329926	NA
Gm18960	0.381826847748736	-2.52032701095168	4.41978803256295	-0.570237077521158	0.568516911455207	NA
Gm29675	14.831131634371	-0.0620007497522809	0.667599880093719	-0.0928711217617013	0.926005948065484	1
Gm29787	1.96591975387963	1.67942619300794	2.12101834110728	0.79180182484004	0.428476238143239	1
Gm48079	7.27235754456615	-0.111703762372891	1.00119477667946	-0.111570460588464	0.911163994787365	1
Gm32699	16.1767006317085	-0.477203406390276	0.593938661897852	-0.80345570511513	0.42171138900705	1
Gm47484	11.0047370048357	1.40030546467818	0.88647958613662	1.57962516743433	0.114192732153462	1
Gm19163	0.231690287658387	-2.35458340640057	4.4536223405529	-0.528689508528973	0.597020856329156	NA
Gm49327	89.1118824719406	-0.29943061785854	0.274530313805661	-1.09070147375603	0.275404261925936	1
4833405L11Rik	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm40932	0.262917592720887	-2.52039165799002	4.44015469714517	-0.567636001423671	0.570282156130101	NA
Gm10095	1.62472046475008	-1.65995169345423	1.84773608693499	-0.898370554751545	0.368988029145259	1
Gm47657	0.128284145955896	0	4.56203898076377	0	1	NA
Gm2492	0.364316038567007	-1.39280572973362	4.45362139537594	-0.312735548463938	0.754481585507206	NA
Gm46369	0.632619033335536	2.47577313419748	3.78941763592231	0.653338684743547	0.513537958214001	1
Gm48035	0.128284145955896	0	4.56203898076377	0	1	NA
Gm5953	1.36382961900643	0.476349044058002	2.55703921532265	0.186289299438021	0.852217898399542	1
Gm48137	0.344913913595319	-1.39280572973362	4.45362139537594	-0.312735548463937	0.754481585507206	NA
Gm47658	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Dio3os	4.44736902058039	1.10653567079675	1.22544313535798	0.902967782730699	0.36654299395892	1
Gm33929	0.381826847748736	-2.52032701095168	4.41978803256295	-0.570237077521158	0.568516911455207	NA
Gm46355	0.128284145955896	0	4.56203898076377	0	1	NA
Gm19605	12.3775816063276	0.150560850453858	0.688443549217165	0.218697452572636	0.826885733507375	1
Gm48606	0.753952674693811	2.46797796842218	3.02559016531218	0.815701345382822	0.414670969361058	1
Gm36287	3.60541350133902	0.734741945733336	1.35241888240705	0.543279863429322	0.586937126459782	1
Gm48328	0.256568291911791	0	4.56203898074461	0	1	NA
Gm48374	0.602577141929096	1.85332036009348	3.55642629667759	0.521118731414412	0.602284062971941	1
4930447K03Rik	1.87409858635417	-0.669670375483612	1.86257819843189	-0.359539468489113	0.719191557334352	1
Gm48287	4.72038610876696	-0.0687899363288033	1.11205519048746	-0.0618583833943079	0.950675609235612	1
Gm7868	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48735	0.118909255027848	0	4.56203898076377	0	1	NA
Gm47004	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm19786	0.884233037300069	0.343663978393971	2.70636278370879	0.126983706863947	0.898953294187526	1
Gm47441	68.485806338884	-0.0464285458546574	0.350078247271303	-0.132623338400904	0.894491274089506	1
Gm40893	4.18345970419463	1.155383965142	1.36956266508813	0.843615260983803	0.398884433595402	1
2900060N12Rik	30.903797564901	-0.0544729332376257	0.508894086870215	-0.107041788543159	0.91475582771994	1
Gm48691	4.57006927791862	0.836898640986156	1.25494960668555	0.666878284616137	0.504849882767671	1
Gm3379	2.7043145408073	-1.38651973916616	1.52571697992075	-0.908766014544965	0.363473649558379	1
Gm7240	3.97143902044228	-0.58549396724514	1.36380780735724	-0.42930826769477	0.667698900887547	1
Gm48558	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
4930404H11Rik	0.509399482621502	-0.526421233126394	3.45432984749598	-0.152394605138242	0.878875711858079	1
Gm47446	4.4490067262863	-0.117684238712241	1.20032749161446	-0.0980434419226317	0.921897797849033	1
Gm8616	1.27491179127673	-0.054339975671947	2.25604151699537	-0.0240864253882694	0.980783671153454	1
Gm7049	1.35147657239665	0.0380448709195321	2.18520927971569	0.0174101726881198	0.986109393754581	1
Adat3	4.85722754285673	0.479853757956664	1.09105259730411	0.43980808912635	0.660076108432259	1
Gm49329	7.9795574433313	-0.149323120544846	0.883504485624505	-0.169012294758523	0.865786970704454	1
Gm47076	1.10221828587068	0.461766716941562	2.42255095653286	0.190611766368143	0.848829770988161	1
Gm47210	14.2301671895528	0.088080765630822	0.68256514796906	0.129043749000227	0.897323031510709	1
Gm47665	0.118909255027848	0	4.56203898076377	0	1	NA
Gm47826	0.607167834598026	-2.36091912659922	3.42366314525683	-0.689588615010228	0.490452928990242	1
Gm4900	0.248470894737813	-0.449148181997207	4.55699349155478	-0.0985623926893001	0.921485730863977	NA
Gm30893	2.34386157918205	1.41942338334485	1.66541302162516	0.852295115334053	0.394050316460853	1
Gm47370	0.264084547269064	-0.541281441204247	4.55015296127425	-0.118958954965036	0.905307873999283	NA
Gm35558	2.95626160972328	-0.991056870217904	1.4783841793337	-0.670364905193024	0.502625200955324	1
Gm47184	0.118909255027848	0	4.56203898076377	0	1	NA
Gm47603	0.50188322726423	0	3.72057670540568	0	1	1
Gm35725	7.21453275831679	1.28523617331089	1.07445508555526	1.19617487095489	0.231628324975127	1
Gm47853	0	NA	NA	NA	NA	NA
Gm36723	2.70098010743779	-0.0815424072002627	1.42983586179153	-0.0570292083023385	0.954521928136658	1
Gm49686	0.242447701391311	-0.449148181997208	4.55699349155478	-0.0985623926893003	0.921485730863977	NA
Gm2233	0.226447251873864	1.75117321364471	4.53333810439801	0.386287802347196	0.699283533108033	NA
Gm10432	65.4524691863068	-0.275635630605067	0.308201182872404	-0.894336705771765	0.371141766420903	1
Gm47405	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm48630	0.118909255027848	0	4.56203898076377	0	1	NA
Gm49703	0.508429405310854	-1.55434688049214	3.61584430591932	-0.429871075462954	0.66728942700535	1
A930027P06Rik	5.6370664061245	-0.776053532609753	0.966843391177943	-0.802667256859724	0.422167083014145	1
Gm29676	0.864289259022104	-1.47671757829772	2.70368990154062	-0.54618600212112	0.584938087178336	1
Gm36501	0.745319696985364	0	3.26518023594105	0	1	1
Gm48747	4.15441846271468	1.71865744468137	1.91236955217009	0.8987057144531	0.368809432408674	1
1700015C15Rik	0.231690287658387	-2.35458340640057	4.4536223405529	-0.528689508528973	0.597020856329156	NA
Gm47987	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm48823	0.118909255027848	0	4.56203898076377	0	1	NA
B230303A05Rik	72.9922828443384	-0.566634788661316	0.403452276874391	-1.4044654625601	0.160180289276546	1
Gm38577	1.10372308141176	-2.43936710691598	2.43865061475036	-1.0002938068132	0.317168343455502	1
Gm47518	0.262917592720887	-2.52039165799002	4.44015469714517	-0.567636001423671	0.570282156130101	NA
Snhg10	59.369780920589	-0.260226337330009	0.327530671618553	-0.794509827260004	0.426898690210051	1
Gm48398	0.364224190380287	0	4.56203898072902	0	1	NA
Gm48358	0.788752778162662	-4.10910245642079	3.63777278088961	-1.12956545224793	0.258659375303487	1
Gm47781	0.752608650555619	3.19458255017483	3.16854980689564	1.00821598045343	0.313350787782414	1
Gm47805	0.518971250787077	0.420069607756154	3.38776497549686	0.123996089101354	0.901318371611873	1
Gm18115	0.118909255027848	0	4.56203898076377	0	1	NA
Gm34785	0.720767523457229	1.7348459745083	3.2029647885626	0.541637541787291	0.58806822432384	1
Gm48607	0.594839371677217	-3.70923470954838	3.60517000199075	-1.02886540925953	0.303542924920448	1
BB123696	0.371720615677029	0	4.56203898072836	0	1	NA
Gm40910	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48236	0.482058339046678	-2.99672043978361	3.59331231495746	-0.833971605337367	0.40429698472639	NA
Gm8712	15.0130706068232	-0.383570529492312	0.62512739613153	-0.613587777253017	0.539487762469872	1
Gm48242	2.24773148692305	-0.182628069911384	1.47377446016157	-0.123918601419761	0.901379724663545	1
Mrto4-ps1	39.76433694624	-0.262170703930296	0.394585914805269	-0.664419823651533	0.506421648575163	1
Gm5628	18.2300242601603	-0.081920463124743	0.563242228552521	-0.145444462385697	0.884359961951389	1
Gm47817	0.256568291911791	0	4.56203898074461	0	1	NA
Gm5791	1.00076067205702	1.40858356606956	2.48549298233176	0.566722004882951	0.570903068151613	1
Gm46391	0.128284145955896	0	4.56203898076377	0	1	NA
Gm47374	0.237818510055696	0	4.56203898074816	0	1	NA
Gm9237	0.618915155702129	0.52218453033743	3.51709094910428	0.148470579207063	0.881971402992395	1
5033406O09Rik	19.0439012280942	0.256814419999873	0.633051180900378	0.405677183374985	0.684979809174087	1
Gm36529	20.519148651245	-0.0771933364843044	0.513553122404814	-0.15031227173312	0.880518251544811	1
Gm47448	0.251535005936468	0.967277036679366	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm36236	7.33799326038222	-0.0520723970114692	1.02443132110218	-0.0508305397724904	0.959460555105885	1
Gm48027	1.48510040992034	2.40124310246866	2.39029439087775	1.00458048666838	0.315098897243022	1
Gm19327	1.75202755349345	-1.5807234381467	1.77871148459578	-0.888690184909851	0.374169607474452	1
Gm33195	10.3810398532261	0.62345527243178	0.798121911731273	0.781152933239724	0.434712552268369	1
Gm46400	1.49118516406643	-0.150738277812734	2.43901759314366	-0.0618028661361342	0.950719821006559	1
Gm47322	6.24263102202057	-0.659269821499908	0.959542375721839	-0.687066916668434	0.492040560947483	1
Gm17872	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm10933	1.47740963979309	-0.0539608139885161	2.04150259150137	-0.0264319106001388	0.978912842057613	1
Gm36607	0.491023625179932	1.89001996751741	4.13859439877556	0.456681613466783	0.647899908381601	1
Gm47385	0.642725265407242	-0.0465687024047321	3.61656704187477	-0.012876493609971	0.989726328454901	1
Gm47487	0.128284145955896	0	4.56203898076377	0	1	NA
2210039B01Rik	0.876956679564161	0.479416668222821	2.65208826121665	0.180769499731086	0.856548504351799	1
Gm48259	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm47882	13.9542587403475	-0.633071980738961	0.814746695858303	-0.777016935394927	0.437148778744198	1
Gm48699	3.74274840952262	-1.34377394816182	1.49514499320496	-0.898758283824594	0.368781424618181	1
Gm29968	0.118909255027848	0	4.56203898076377	0	1	NA
Gm9255	1.48501546525437	-1.52911510134701	2.10722179808632	-0.72565455745365	0.468050566302277	1
Gm47003	1.36482846214814	-0.026866524708667	2.1054565484883	-0.0127604270569995	0.989818928557482	1
Gm21056	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48017	0.26525150181724	1.94935814679344	4.51737081226744	0.431524935145844	0.66608672592617	NA
Gm47733	0.339670877810796	2.33083316235905	4.49205712960254	0.51887878874	0.6038452702425	NA
Gm49602	203.631366737916	-0.218185828071351	0.234127419472049	-0.931910617574629	0.351382720007278	1
Gm48264	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm34022	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm19554	23.4601511037928	0.0636698780052683	0.539077855343023	0.118108873095435	0.905981392951472	1
Gm3325	7.93185659624575	0.492145071418094	0.964676706464327	0.51016580800616	0.609935304310974	1
Gm48701	5.59625458851516	-0.0790254359463003	1.00130907448943	-0.0789221210110326	0.937094568097363	1
Gm48138	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm6129	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm39473	2.95179313534188	-1.80957338152869	1.60093008743472	-1.13032629952523	0.258338756636492	1
Gm47191	0.610608008718952	2.85277072074047	3.40118184436875	0.83875865839509	0.401604754211835	1
Gm48062	38.6287694721062	0.844615488731273	0.464989835472484	1.81641710054381	0.0693064139642136	1
Gm47583	0.595914478038674	-2.36076389037969	3.44071908718511	-0.686125147261313	0.492634194388455	1
Gm10790	18.555153414446	-0.540412313413843	0.563313513642099	-0.959345551502594	0.337384694922435	1
Gm45949	3.45301470120527	-1.48924859922049	1.37584057042708	-1.08242817607727	0.2790623139967	1
Gm6190	1.11203579251813	-0.731415432288701	2.64443013025625	-0.276587164818693	0.782097121348925	1
Gm48381	0.715358174559635	-0.516911761475199	2.98518295576078	-0.173159156117271	0.862526327303724	1
Selenok-ps6	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm47450	2.64881434377819	0.531682768293762	1.63413888080051	0.325359597363786	0.744908930054152	1
Gm47456	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm34719	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48869	0.118909255027848	0	4.56203898076377	0	1	NA
Gm48349	0.740899850531219	-0.10728234436698	2.87089488833425	-0.0373689558621308	0.970190825007428	1
Gm48042	0.231690287658387	-2.35458340640057	4.4536223405529	-0.528689508528973	0.597020856329156	NA
A030005L19Rik	4.98841321426165	0.727656966226645	1.16103224831651	0.626732777906682	0.53083441411004	1
Gm18592	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48550	0.38614862264093	-1.49798465445393	4.0902334573636	-0.366234512056305	0.714190091540006	NA
Gm36500	2.3671500975527	0.872744487132172	1.56666391163113	0.557071928862851	0.577478285830885	1
Gm48605	1.99361232271965	0.701051807751427	1.66518011996181	0.421006592228297	0.673750268103259	1
Gm48838	2.37486635849899	0.208863441205685	1.68124730556966	0.124231242193674	0.901132186146457	1
Gm48383	0.118909255027848	0	4.56203898076377	0	1	NA
Gm19144	0.242447701391311	-0.449148181997208	4.55699349155478	-0.0985623926893003	0.921485730863977	NA
Gm9595	0.65140012445817	0.446467511634214	3.2071401760341	0.139210476352271	0.889283830183212	1
Gm40437	0.73862663095847	-2.99823516716249	2.89686700705704	-1.03499234167758	0.300672487727193	1
Ndufb1-ps	1003.56950043452	0.0640902896994854	0.210002244076138	0.305188594443061	0.760222518622861	1
Gm5655	1.49203438441955	0.341900563333228	2.10616712425449	0.162333064359386	0.871043578391951	1
Gm32351	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm48872	0.253205115124236	1.89080750303525	4.52186791336362	0.418147442442379	0.675839319807437	NA
Gm47167	0	NA	NA	NA	NA	NA
Gm48286	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48382	0.345356506901712	1.75116120316768	4.53333810438976	0.386285152980755	0.699285495022094	NA
Gm6566	3.90386503728186	-0.178740268805802	1.20776116398938	-0.147993058673456	0.882348246296966	1
Gm34466	1.11517331520864	-1.52389839326506	2.37540955983689	-0.641530799164464	0.521177877039805	1
Gm18783	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm48887	0.645181192915497	0.0868473499594056	3.27966118554695	0.026480585964834	0.97887401832502	1
5330409N07Rik	1.87043616387571	-0.0164953701409372	2.05175828151191	-0.00803962644604608	0.993585375286331	1
Gm5928	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm8784	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm40477	1.62201992641673	2.20131074027403	2.12624789947385	1.03530295823867	0.300527448745145	1
Gm35755	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Rpl17-ps3	903.613003391529	0.156577877972578	0.214206652284182	0.730966458337859	0.464799640719496	1
Scamp4	54.624560574968	-0.593843033308113	0.386855111885114	-1.53505282743807	0.12477085223521	1
Gm46339	1.21409791008243	-0.631176643477219	2.06137074570559	-0.306192685033556	0.759457941613918	1
4933412O06Rik	6.53982791690455	-0.412726809168543	0.987863467899811	-0.417797420979638	0.676095236671255	1
Gm48667	1.49615078314261	4.06215285846947	2.96013531700752	1.37228620432664	0.169974358575105	1
A730091E23Rik	7.77171603883507	-0.346536307327339	0.854626447855384	-0.40548277928555	0.685122674157655	1
Gm47980	3.71387488620055	2.27816063353993	1.57387041693309	1.44748932887324	0.14775992302402	1
Gm31025	0	NA	NA	NA	NA	NA
A030014E15Rik	0.226447251873864	1.75117321364471	4.53333810439801	0.386287802347196	0.699283533108033	NA
4930442G10Rik	0.234754398857041	-1.41093686857463	4.55699349155478	-0.309620119315386	0.756849854655349	NA
Gm36372	0	NA	NA	NA	NA	NA
Gm34276	0.765257402491521	1.52915618137703	3.2562214775857	0.469610618289642	0.638633237031933	1
Gm47011	0.254689826280486	0	4.56203898074495	0	1	NA
Gm34557	0.239629306261523	0.967277036679366	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm48890	0.357906048234307	0.242594338219382	4.52137441057846	0.0536549987215823	0.957210036938754	NA
Gm31333	1.09273287814975	-1.47650020632748	2.54326944001424	-0.580552018239647	0.561542418444788	1
Gm47659	0.262917592720887	-2.52039165799002	4.44015469714517	-0.567636001423671	0.570282156130101	NA
Gm40909	0.256568291911791	0	4.56203898074461	0	1	NA
Gm9616	216.080716407496	-0.28754309781001	0.214676721573122	-1.3394237423738	0.180432764451016	1
Gm48552	10.2990737647531	-0.0273054618863547	0.748132570780574	-0.0364981594877832	0.970885146249144	1
Gm24474	0.571361165469182	-0.0279951775686248	3.77430191334356	-0.00741731271408136	0.994081894968436	1
Gm48660	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm18974	0.258061353922562	-0.541281441204246	4.55015296127425	-0.118958954965035	0.905307873999283	NA
Gm48350	13.5512977664916	-0.412160435262293	0.654990285311152	-0.629261905871622	0.529177606340341	1
Gm40662	0.393535647773136	1.94900305726541	4.45765333943411	0.437226250866972	0.661947273780574	NA
Gm36495	3.97383224670378	0.834763294749519	1.15158461532727	0.724882291443503	0.468524245623496	1
Gm47155	235.392959436975	-0.235673157969949	0.321712832898554	-0.732557529168457	0.463828342703771	1
Gm17330	0	NA	NA	NA	NA	NA
Gm6474	0.482273884890361	1.01242230622802	3.71176042383699	0.272760682431503	0.785037184748348	NA
Gm46336	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm49331	14.7084896648389	0.916468168032017	0.735360324754709	1.24628449099116	0.212659969569454	1
9630002D21Rik	3.3513498251634	0.91273597820647	1.27216858932038	0.71746463941078	0.473087447454165	1
Gm47705	0.128284145955896	0	4.56203898076377	0	1	NA
Gm31126	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48228	7.20890544795746	0.75191917383934	0.958948229511629	0.784108203862346	0.432976622028789	1
Gm40999	0.259031431233211	0.967277036679366	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm9269	6.7498634661369	-0.648173727229199	1.05161156519854	-0.61636230399085	0.53765542678174	1
Gm18473	0.377308173205996	0.349135918002119	4.07785579672586	0.0856175243573944	0.931770467190686	NA
Gm34220	113.746608304075	0.290096970083044	0.282576448915639	1.02661411167231	0.304602206482866	1
Gm48140	0	NA	NA	NA	NA	NA
Gm48008	0.245511812589966	0.967277036679365	4.56203898076377	0.212027350217298	0.832085696990283	NA
Gm5668	0.605842501479008	-1.47695991574254	2.93499846336804	-0.503223403411144	0.614807212282387	1
Gm31450	0.628823349081934	1.85364874354107	3.22990013072342	0.57390280458173	0.566033575108783	1
Gm9370	0.118909255027848	0	4.56203898076377	0	1	NA
E130119H09Rik	0.503761692895535	0	4.10710528384043	0	1	1
Gm30302	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm48776	0.128284145955896	0	4.56203898076377	0	1	NA
Gm47661	4.85776792249637	1.17535056389555	1.13090847012193	1.03929769291482	0.298666307488891	1
Gm48904	0.226447251873864	1.75117321364471	4.53333810439801	0.386287802347196	0.699283533108033	NA
Gm40383	1.33523516043878	-1.53381850439757	2.53091216620488	-0.606033873825632	0.544492259790935	1
Gm47860	0.264084547269064	-0.541281441204247	4.55015296127425	-0.118958954965036	0.905307873999283	NA
Gm47898	0.376755040693709	-0.449957329332726	4.11806498734264	-0.109264261422713	0.912992892089794	NA
Gm47116	1.24775719580324	0.992964389905508	2.39893953933733	0.413918055717152	0.678934120189712	1
Gm48375	0.244682422297376	-0.541281441204247	4.55015296127425	-0.118958954965035	0.905307873999283	NA
Gm47424	0.226447251873864	1.75117321364471	4.53333810439801	0.386287802347196	0.699283533108033	NA
Gm40660	0.381096645646433	0.532889304084782	4.5074572539332	0.118223928495336	0.905890230714019	NA
Gm48695	1.8759479036397	-0.715154539048105	1.95802390657894	-0.365243006811712	0.714930017723581	1
Gm48048	0.628823349081934	1.85364874354107	3.22990013072342	0.57390280458173	0.566033575108783	1
Gm47585	0.692891938389292	-1.18287588292817	3.2061020279131	-0.36894517786077	0.712168588074277	1
Gm47042	0.252811360649181	0	4.56203898074529	0	1	NA
Gm46379	0.62289202633517	-3.43944435219303	3.22457383760892	-1.06663532156654	0.286136544013612	1
Gm47639	1.47383671319633	2.24092220474256	2.16382868991855	1.03562828942199	0.300375588932861	1
Gm30239	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm48795	0.245849376845552	1.85278276833127	4.52488517543573	0.409465145853752	0.682198339934113	NA
Gm4120	0.118909255027848	0	4.56203898076377	0	1	NA
Gm47728	2.15869304517557	0.429083649005121	1.57281024288196	0.272813361272929	0.784996688224012	1
Gm48712	0.118909255027848	0	4.56203898076377	0	1	NA
1700037F03Rik	0.356727765083544	0	4.56203898072971	0	1	NA
Gm20075	139.950566431211	-0.144725914995506	0.2521215684815	-0.574032264939386	0.565945967837747	1
Gm7252	0.259228308470738	1.9203009910992	4.51958037335655	0.424884797362959	0.670920657645218	NA
4921511I17Rik	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm36423	1.12428044981433	-0.942854569811251	2.26309699372536	-0.416621369930409	0.676955375922898	1
Gm20336	1.45057237358692	1.62098282281634	2.10030849260069	0.771783206384682	0.44024283979347	1
Gm48548	0.870529391577952	0.530224953483044	2.72773669211987	0.194382747797765	0.845876197546162	1
Gm18939	3.94695099408886	1.24060675262234	1.35656849207652	0.914518330529204	0.360444550476225	1
Gm47701	5.5888888471098	-0.672613697851922	1.1289135904454	-0.595806183524241	0.551304712374395	1
Gm47646	0.384852437867687	0	4.56203898072725	0	1	NA
Gm46367	0	NA	NA	NA	NA	NA
Gm48692	0.997162119365253	-0.541886472248245	2.40520109843392	-0.225297781795077	0.821747625187412	1
Gm47870	10.8603069471231	-0.0811919548161788	0.754889313127036	-0.107554781084198	0.914348868297733	1
Gm48662	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm32296	1.88395609081137	4.05423620735261	2.06177993731027	1.96637678638082	0.0492551028794537	1
Gm47513	1.01837390150141	-0.515023421551171	2.93704379898802	-0.175354355195052	0.860801204078817	1
Gm18246	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Gm47075	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm36298	13.6233170366899	-0.520480704062114	0.637059660397542	-0.817004648728378	0.413925771423291	1
Gm48656	0.377940686261059	0.967279677499567	4.12133318333182	0.234700674386531	0.814441064270336	NA
Eif1-ps2	2.37679465139957	0.554631528554384	1.51554748181876	0.365961169285695	0.714394051032476	1
Gm46376	6.81809336387321	0.798518789193042	0.960627925647362	0.831246695909787	0.405834280287656	1
Gm7143	11.5760722138599	-0.647370806603794	0.708393774142618	-0.913857278583961	0.360791844376378	1
Gm47662	0.118909255027848	0	4.56203898076377	0	1	NA
9330199G10Rik	21.5088123973575	0.0864358375493063	0.583584105677949	0.148112048817529	0.882254340742805	1
4930556H04Rik	1.81448206184452	-0.635448285059114	1.86987827831828	-0.339834037555974	0.733981513508921	1
Gm48139	0.128284145955896	0	4.56203898076377	0	1	NA
Gm47547	5.05835495884746	1.04361383957855	1.08103816927144	0.965381120892226	0.334353953941368	1
Gm34721	1.97973647121466	-0.385421910945917	1.7091821239652	-0.225500785166042	0.821589714625031	1
Gm47520	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm30551	3.91520313095587	-0.372664701462937	1.19473127908887	-0.311923449218758	0.755098701079999	1
Gm48433	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
A330084C13Rik	41.2864355460685	-0.144646577546892	0.373866148156844	-0.386894021456604	0.698834667353594	1
A430090L17Rik	0.34753543148758	-2.93682736066317	4.41229767981414	-0.665600458939769	0.50566651298451	NA
Gm7054	0.373709620514228	-2.4393295837453	4.00397519568549	-0.60922694685367	0.542374021377165	NA
Gm47423	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm31456	0.126405680324591	0	4.56203898076377	0	1	NA
Gm10353	2.49149789464995	-0.887846053598599	1.62878934647606	-0.545095690562739	0.585687706430414	1
Gm47351	0.381489261080132	1.8907719054299	4.50822780934071	0.419404694126672	0.674920394070922	NA
